rulesort,program,describepractice,51996.5094,604.47
kidline,poor,approachdrive,164952.78,779.55
sciencepast,situation,decadesocial,406220.5824,834.06
attacklead,themselves,bothmagazine,19790.2205,22.21
goodcandidate,someone,speechmajority,70286.12879999999,79.44
recognizeroad,brother,lifeher,25792.1954,31.51
societyman,condition,traditionalsure,95493.97760000001,247.24
cultureready,offer,richland,273193.8209,310.31
naturalcenter,finish,acceptloss,269747.5885,732.95
designinto,subject,PMlike,230216.8599,433.17
productionoutside,fact,conditionindeed,43816.17,102.25
economyknow,party,onekeep,75906.7818,309.18
provevarious,miss,watchrecognize,75891.97619999999,826.17
economyleave,note,somebodypossible,70748.37,374.33
setlive,a,behaviorin,226609.4805,346.45
increasemiddle,responsibility,effortbenefit,350631.12830000004,838.69
bagnews,another,dealown,1753.6227,33.73
realizecould,available,evenfire,72261.6475,73.01
localaway,medical,yousmile,507324.3399000001,766.71
scientistlocal,center,Republicanbuy,719801.8863,837.69
filmgas,already,mepainting,122780.03779999999,739.06
guesssouthern,population,requireindividual,25703.016699999996,36.91
peoplefloor,society,kitchenkind,51429.165400000005,60.74
ownercivil,worry,goalmaybe,463278.2364,478.44
scienceadmit,chair,recentlydiscuss,758378.0634,834.18
pullgoal,environment,picktraditional,740767.3,754.0
certainlyanything,quite,researchwhat,151333.4592,295.02
windred,base,songeach,1963.832,188.83
sideprevent,film,particularlypartner,48828.3136,866.98
mentionpossible,result,tradeexecutive,11618.1141,68.37
mayadult,modern,rightenergy,23328.4959,370.47
andthrough,argue,consumerclearly,762737.58,788.4
membereasy,economic,wallshe,796703.7945000001,931.85
financialdrive,hair,strongland,568981.5595000001,728.11
nationinvolve,large,institutionhigh,21514.517000000003,595.97
yourselfsocial,billion,tonightupon,200082.7598,276.14
passwall,each,militaryitem,822137.8463999999,886.23
agreestrategy,such,stopinteresting,178738.41119999997,307.83
guncharacter,thus,pullspecial,198351.49620000002,321.42
ownercity,improve,yardwindow,29382.493,242.63
needwatch,high,choiceoperation,515870.39519999997,584.41
otherleft,alone,doctormore,138596.5368,710.46
themdetail,education,communitybuy,56261.188,734.96
forcewant,record,differencemilitary,530661.3696,690.39
whichhouse,often,mosthotel,17988.021299999997,272.01
gunalways,new,teamavoid,332423.1313,926.77
wellanimal,for,foodmillion,107117.23819999999,989.81
heavytable,adult,againstplan,74140.27519999999,193.28
determinenear,bit,womanever,312378.15260000003,638.98
surfaceeye,want,amountboard,342665.08499999996,402.78
threatlive,us,pooreveryone,514900.35719999997,944.91
discussschool,face,performanceboard,467484.95999999996,827.7
welljob,field,actpower,269068.9408,699.68
authorwalk,protect,fundworker,33712.333199999994,125.32
shakecouple,significant,turncenter,78843.4526,96.14
playwhom,while,finesix,588640.4394,662.57
cardfather,money,bedresult,5220.066599999999,744.66
mattera,life,whetherjob,455684.34699999995,922.55
fieldtoo,politics,shakenatural,92492.6085,109.53
agentchild,charge,eyeonly,18151.891999999996,268.4
propertylearn,budget,onright,14746.188800000002,85.12
partme,social,beyondfly,441715.9104,902.64
policymusic,season,behindinstead,391308.0672,584.81
dinnerthemselves,success,resulthealth,237742.8144,373.88
bodybuilding,environment,thirddraw,87131.47360000001,239.84
threatI,place,currenttalk,255191.71999999997,594.16
successball,project,turnsame,117325.11299999998,159.1
daycommercial,reach,optionage,135314.7768,234.36
aroundimagine,just,friendroom,121141.38059999999,334.58
mayexample,share,findmanagement,191793.4385,233.51
memoryitself,edge,partytough,32497.0844,154.19
activityprogram,right,listyourself,45996.089900000006,231.59
barstate,wide,investmentmethod,113568.79350000001,614.45
checkhit,century,spaceline,8675.4148,500.89
beyondpurpose,his,moreattention,73080.8793,441.87
dealeat,too,sorteffort,211645.7469,873.09
eightcharacter,smile,politicaluntil,30018.3718,129.49
soldiertreat,while,discussionkeep,548307.4243,908.29
fightprice,kitchen,nothingproduction,208716.70679999999,306.81
managementmouth,military,oncestop,128857.37640000001,600.23
containhard,get,forwardquality,49737.918999999994,192.82
onwalk,exactly,taxnatural,117629.64,270.88
spendresearch,various,letterdesign,144540.2112,232.32
propertyhair,marriage,sensemany,101905.9792,133.04
smilestrong,consumer,directionalways,44302.1425,215.95
thirdrequire,may,administrationprocess,383891.9162,681.07
whenrecently,magazine,thinksenior,100577.598,363.7
consumerseven,recent,establishtoo,8717.521799999999,294.71
foreignage,establish,institutionprofessional,239623.39059999998,473.77
togethermessage,look,fallidentify,580487.7057,610.07
Mrsspace,wrong,alongplace,13531.4924,29.11
buildcould,group,technologymyself,7298.643659999999,8.687
partnertime,sometimes,PMleave,236154.667,412.93
ifspring,loss,productaddress,29372.7675,121.35
opensister,none,darkdevelopment,51140.511099999996,99.47
testprice,first,environmentclaim,109349.8051,944.87
flooryes,prove,colorson,434245.9104,695.84
governmenthusband,thank,thingtop,442432.02880000003,929.44
asfact,government,doorsave,543730.3176000001,717.72
projectput,others,focusclear,444315.29099999997,825.65
raiselevel,coach,financialbest,212772.94199999998,229.64
democraticevent,risk,debateforward,447119.9886,704.37
movefirst,tell,discussnone,226521.5605,906.05
employeelast,eat,membermillion,3829.6167,31.71
tenrelationship,fine,teamyes,333499.2528,408.04
organizationnecessary,raise,recentwhole,53896.5394,321.31
bigchurch,sport,tellway,220890.2904,258.96
prepareglass,entire,stationclaim,463124.54759999993,504.46
ofvarious,show,finishAmerican,85998.159,265.14
chargefood,into,footgood,7494.4767,407.53
whatevergrowth,share,acrossother,697223.8740000001,775.21
storeservice,raise,wifeperson,320321.5067,753.29
househospital,set,stylereveal,124957.1961,548.13
militarycontinue,floor,lifedark,21349.317600000002,493.74
summeroption,until,shakeuntil,76546.812,183.83
songseason,same,wouldsocial,494062.03500000003,883.5
necessarytoward,customer,presidentalready,555759.6048,865.44
hotelbag,management,onewall,400704.52799999993,627.67
authorimagine,sort,seriesmake,51766.78920000001,388.99
togethernever,process,artavailable,442915.56,550.89
uponletter,under,organizationskill,383471.893,791.3
makefinish,teach,seasonten,137487.3689,282.89
whosegive,under,sellinstead,5462.9112,935.43
pickmiss,like,generationincrease,92454.2388,169.07
newspaperonly,several,sellowner,61545.92139999999,103.13
forwardopen,operation,againstofficial,264074.36399999994,296.28
impactpossible,wide,hardproperty,285787.39,554.12
industryevening,inside,easytechnology,41305.6885,135.95
pieceearly,western,knowledgeanother,84197.2912,436.64
seekalready,ok,getcandidate,14195.580600000001,534.07
typeyard,fine,sportme,515620.4364,825.64
fineall,really,lowfinally,419175.6206,486.74
traditionalcitizen,could,seteight,343346.7694,877.99
stayneed,money,classleave,5013.697,146.9
headhalf,along,exactlyrich,119476.551,143.18
storyway,enter,sideten,360362.4948,607.53
Mrspresident,tend,notedesign,221666.80899999998,782.86
modelelection,toward,bluegovernment,204240.052,918.8
gardenfather,natural,studentnetwork,254374.66200000004,409.72
blackwhom,exactly,truebeautiful,94241.09700000001,941.94
variousfor,drug,indicatesign,415483.10159999994,744.54
approachgovernment,treat,themselvesskin,8163.4896,39.24
patterncertainly,tell,workerseat,33893.8362,224.79
weightdemocratic,line,subjectnothing,2465.5980000000004,297.06
serioustough,TV,managepersonal,30217.0546,71.27
churchmeeting,city,pickfull,147507.72340000002,907.07
baselast,trouble,goalnational,62689.0104,403.56
justwhom,chair,interestnation,516089.41919999995,873.78
mentionlong,term,existmedia,35849.466,582.35
democraticclaim,physical,directornatural,418690.22520000004,565.24
losesuffer,before,soldierdream,27196.9716,491.63
sortcultural,population,languagevote,553561.4745,760.23
majorexactly,need,mainsign,167719.78710000002,260.73
probablynice,want,threecup,116274.93650000001,268.85
findbegin,pass,stoptype,174339.144,236.04
sometimeswork,investment,southhair,20220.405399999996,35.62
structurequickly,right,materialexperience,185143.16999999998,576.77
questionlay,significant,offcontain,138178.43240000002,144.11
orpiece,top,finallystrategy,52161.657600000006,158.08
majorityok,its,suchfew,406652.9559,419.07
datatrue,pressure,halfbelieve,7475.7571,173.09
characterelse,trouble,floorred,256670.259,324.14
floorif,administration,parentready,332555.3847,905.43
expertlist,stay,followshare,94138.2456,227.64
charactertax,sea,togetheralmost,69138.6936,659.28
teacherstudy,key,billionsystem,2816.17,402.31
thankofficial,factor,friendmove,39374.244,499.8
wholechair,save,soonunit,5587.862000000001,9.8
fullinvolve,answer,actproject,361501.45719999995,702.04
conditionbad,make,overinto,288416.84119999997,446.77
thoughttough,chair,possiblealthough,74107.1364,91.86
samecolor,decade,stuffimage,582471.0528,882.96
countrystock,realize,causesea,535244.0845,923.87
wouldlive,difficult,personthree,6461.9016,201.18
latermethod,face,votelarge,562339.029,971.98
articlevoice,including,difficultbuilding,8977.7055,107.97
provemovie,off,finallymanagement,262923.25,506.84
budgetcollege,official,workerreach,230586.5661,385.99
bringwhere,city,mindmaybe,149738.165,333.5
songhotel,morning,wordsurface,126588.4125,496.25
bodypurpose,message,authoritysection,90980.31059999998,282.53
beautifulbase,month,spendpresident,18822.560199999996,162.98
roomfigure,produce,awaymaybe,434103.00840000005,705.48
regioneven,deep,strongyet,292672.52,952.4
sureimagine,among,powermovement,9064.8704,60.08
roadroom,more,formhowever,141171.90180000002,199.83
provefriend,according,regioneasy,620663.7883,894.47
andgirl,thing,religioushigh,65208.82529999999,935.43
nonedefense,group,availabletruth,162028.2726,479.97
onno,newspaper,projectavailable,573212.2213999999,717.43
workago,decision,keymajor,608348.5353,890.01
legspecific,election,involvefinancial,168153.25,401.56
respondthird,name,buildcurrent,331339.33759999997,892.04
shakeelse,watch,scientistsport,481805.13,951.0
productoutside,actually,livenight,23909.0208,145.22
schoolseem,guy,withinnear,14578.119999999999,83.0
focuslikely,free,truespace,24311.100000000002,318.0
citizennew,about,onepick,38454.955799999996,881.59
rateat,body,morningelse,299658.0896,407.36
nothingfive,party,anyonerelate,239893.1262,285.39
floorlead,option,consumermay,7363.0557,289.77
readyaway,family,whereguy,227055.981,744.69
tradeexample,idea,standardor,76863.11850000001,126.43
aftercare,course,overthroughout,29710.2908,311.69
projecttend,from,thirdsurface,214684.821,692.42
youcell,focus,beyourself,208750.79940000002,273.37
mostformer,support,pointbox,299360.82779999997,814.41
sidecrime,generation,powerteach,186061.5796,585.91
situationoffice,give,herhour,88426.3515,343.47
bestart,lawyer,meanremember,19079.3856,22.44
scienceeffect,then,TVwe,206436.51840000003,333.91
recordto,religious,hairfour,235583.52,370.56
orworker,half,preparearound,266953.0834,423.91
eastaction,short,suretree,181365.33299999998,477.34
specialsong,we,iffocus,112204.71489999999,228.23
lastcertainly,here,wouldwatch,137763.64800000002,718.08
avoidfund,generation,holdwalk,16286.687999999998,38.16
uponphysical,treat,usecity,20540.923300000002,664.97
offereconomic,this,forgetmind,468429.0326999999,588.93
storystructure,very,oilfilm,263.8251,187.11
becomeavoid,cost,experienceemployee,4104.787499999999,48.15
windunderstand,who,plantvarious,55685.4366,343.61
familyadd,exist,whitefirst,74652.40669999999,501.73
heavycamera,wind,positionthose,417120.2443,495.61
computerthing,certain,rolehour,324520.5835,693.85
gardenauthor,make,particularPM,59825.53079999999,125.61
medicalwill,expert,yearpurpose,562483.3536,568.32
createwall,fact,willopen,176661.4215,703.41
catchdaughter,foot,technologysurface,298218.88800000004,541.35
wantfew,high,surfacemajority,776231.1793,926.81
informationmoment,sort,centerboy,266292.9598,564.97
controlwestern,drug,pageadmit,46216.09300000001,176.33
factseem,fact,naturalnote,1455.855,106.5
mindquestion,society,godo,36147.249599999996,203.28
fathersection,west,usuallyformer,129917.65389999999,982.81
worldstar,yeah,freesister,122674.78129999999,919.67
payguy,up,druganyone,306568.599,595.95
partnerget,nation,hourrich,290150.2098,762.63
degreetoward,strategy,aboveformer,29049.552,70.56
gameapproach,standard,situationlaw,189097.41239999997,953.16
performlawyer,create,termdark,215951.58950000003,457.67
recordreal,just,sectionhospital,72569.7983,138.01
particularcontrol,him,thousandserve,129689.00560000002,314.23
enjoynew,manager,employeemember,787327.6096000001,875.84
sixwatch,marriage,signcountry,848131.2226,957.41
youput,local,continueoccur,13403.0598,904.39
memorydevelop,morning,whoserace,355225.962,672.7
singletechnology,note,ourrole,59545.62460000001,405.79
youryour,include,policeme,63921.088,296.48
treatmentthere,bag,insummer,65312.20530000001,268.41
peoplecase,nation,usleader,13742.300000000001,31.0
stillmight,environmental,moneycolor,135312.6852,964.59
bagfigure,window,qualitynorth,419999.73360000004,429.72
firmmaterial,plan,boardcenter,255024.80150000003,300.79
anyrecently,stand,sisteryourself,31473.2925,150.41
eachfar,benefit,gardenprove,78597.46560000001,200.96
minutehappy,everyone,significantanother,740497.7065,826.31
generalthem,knowledge,amountdo,312127.998,398.58
campaignwould,experience,earlysource,449776.8266,745.54
samefilm,listen,betweenone,227399.1896,530.86
employeearm,impact,walkloss,618265.786,940.6
eventpattern,grow,surfacearrive,13770.485599999998,21.68
hearttend,easy,enddeep,4545.6775,131.95
locallose,adult,importantpolitics,309361.9998,557.62
understandwhy,property,warRepublican,100736.95270000001,154.19
figureevidence,place,agreementassume,343861.4631,584.53
formermaintain,clearly,stillglass,692978.4125,814.55
discussionparticipant,hot,areavalue,356418.9792,688.32
continuechoice,hot,costRepublican,365434.18450000003,816.85
occurhim,age,sufferblue,371223.216,536.76
practicesay,leader,eachwithout,761720.2905000001,870.09
daughteralong,magazine,futurecentury,48313.0076,109.72
nightat,bar,institutionthreat,175228.83000000002,239.4
itselflarge,himself,healthlead,41783.784,126.56
gameseries,sport,mustfactor,62000.40439999999,425.71
figureright,level,courtpoint,649270.2216,970.32
respondbeautiful,argue,participantpolice,210609.875,384.5
opportunityleave,someone,safesocial,3949.4744,22.43
producemaybe,other,hismy,296030.376,696.87
securityfly,happen,receiveattorney,239443.91640000002,921.86
boyTV,product,forwardlawyer,321985.5548,788.06
unitits,recognize,situationseries,271140.0861,645.71
continuedinner,board,ontoaction,596638.2282,702.87
wifeyard,west,countryitself,42256.7864,195.38
probablywall,hope,wayglass,40662.8201,93.89
alsoearly,pattern,centergo,254771.98040000003,898.73
patterncontinue,nation,attentiondecide,188540.12759999998,445.89
televisionshort,conference,directionlaw,139528.3386,214.27
servicesell,throw,fullindustry,8068.4812,20.41
staystar,body,quiterise,625888.59,657.75
insteadart,admit,hourreason,76893.5785,145.85
accountoffice,painting,beatlist,129241.1642,696.38
manywoman,answer,somethingyeah,171506.15099999998,378.15
feelingmiddle,manage,nowfight,878912.7570999999,965.17
formerallow,project,speechglass,41758.1304,101.73
herselfdo,worry,whethertreat,402059.251,806.15
oldheart,size,missphysical,7746.1,21.82
handestablish,strong,certainlybefore,522313.49100000004,622.58
lawyerfather,poor,addresspart,22969.0,278.75
boysoon,field,gamefinally,399970.7376,592.76
policymajor,discuss,positivetest,360932.0,504.8
piecered,evidence,phonesomeone,796657.4883999999,946.52
whengreat,fact,entirefill,287510.41199999995,368.4
probablyenough,training,realitygirl,703779.96,712.4
centerchance,future,butbest,45714.1664,381.46
writervarious,spend,whosebank,27323.878200000003,576.21
managementcourse,difficult,articleclose,232268.95440000002,493.36
acceptmother,worker,seniorvalue,86645.592,729.34
PMfeel,safe,issueadministration,537990.2878,676.19
sizespecific,respond,eyechair,143793.30140000003,319.42
realizeinvolve,certain,teachgive,262360.7336,612.02
townevening,season,footwould,169976.95200000002,454.8
levelwill,treat,optionentire,15730.023399999998,298.03
ballright,others,organizationmost,387138.7758,621.67
enoughbe,plant,televisionmaintain,347261.75879999995,591.91
positionfeel,make,effectsociety,202595.1216,868.24
guyindividual,perform,placeoil,301774.005,573.17
sheedge,our,increaselist,71096.60160000001,429.12
plantask,even,wordbeyond,277729.881,349.94
whoselast,sing,professionalwhere,121892.11599999998,179.57
phonesee,Democrat,applyadult,210958.8756,220.44
teacherindividual,hand,finalappear,646784.8998,698.97
breakat,system,alreadystory,761725.6694,933.19
processresponsibility,attention,wellsuddenly,491796.7496,735.43
ideasome,house,radiopolice,99095.7105,116.33
sendsign,defense,finalact,317685.1535,378.95
stationimportant,own,actuallygeneration,38305.462,380.77
answergive,just,processofficial,225021.2254,430.07
conferencereveal,seek,growthdream,369060.9724000001,576.82
backagency,bad,nameamong,30150.746,78.97
noticespace,computer,specialreduce,347665.3056,944.64
andteacher,about,accountmessage,367366.18,422.6
ownjust,necessary,shortblack,646655.2344,661.08
regionper,almost,gamedrug,77463.39600000001,228.6
itemeducation,nature,centerstar,162236.44220000002,502.42
accountboard,enough,resultrich,127262.67820000001,298.06
yardestablish,job,performancesomething,19021.0216,236.11
waterbehind,officer,lawyereverything,65363.715299999996,305.11
drawtwo,then,thirdrich,2975.8212,182.79
booksmile,there,scenedrive,125419.1904,125.76
clearlynot,them,eatgeneration,573373.716,926.44
determineposition,increase,agreementhuman,317222.35719999997,904.36
welllay,look,richgrowth,381405.66829999996,657.29
productionthree,challenge,environmentmost,5228.9937,232.71
outsidecandidate,build,continuecollection,186322.532,236.57
newssafe,husband,rulescience,300981.7602,671.22
otherslittle,several,storeestablish,318290.3178,471.66
assumerate,similar,tenbusiness,229156.199,267.95
evengeneral,effort,spendreport,296822.30100000004,857.1
cardmorning,kitchen,wayhit,60608.450000000004,201.25
customernice,voice,footyou,182326.93920000002,337.68
oldseven,fast,seriousrisk,78050.2975,385.91
atsoldier,line,propertywithout,56959.7656,216.61
passrecently,beyond,boystaff,380994.1191,951.51
directiondinner,game,difficultprepare,217181.8896,226.72
politicaltrue,turn,bettermemory,345257.8568,445.54
certainlyattention,station,provebusiness,118918.8096,683.52
childbut,cultural,industrysort,111988.72800000002,990.7
playerthought,help,institutionpattern,595248.454,734.92
certainlypopular,generation,seriousenjoy,77647.017,114.17
sureindustry,foot,neverprotect,548140.1492,621.46
artistsuffer,drive,seekmilitary,571348.5554,628.18
investmentpeople,friend,trainingenter,28263.9568,297.14
developmentreality,manage,threatstatement,42066.07439999999,582.31
quitewest,trial,soundcost,122920.61799999999,836.65
fightas,plant,Congresswhatever,218972.83740000002,918.78
sitcould,measure,familyminute,55249.066,63.64
spendconference,enjoy,overmachine,887002.8015,982.23
exampleresearch,black,resultcapital,157354.7954,258.82
networkget,chair,assumetop,455746.44550000003,908.35
determinehold,reason,seekas,96931.5088,190.54
interviewnone,possible,managehard,29894.158,184.1
seekmust,member,strongadministration,55339.706399999995,315.92
topscore,class,financialfly,72342.37000000001,601.0
seniorarrive,fast,treesuggest,195789.356,309.05
everypeace,institution,handeach,160051.718,799.06
sortsafe,floor,himselfknowledge,807577.5564,840.36
expectanyone,become,fightdoctor,487963.55999999994,911.4
letrise,finally,fireopen,296777.5965,702.05
keeplittle,power,farmethod,103828.1552,795.74
playmethod,heavy,partstate,293268.336,662.08
PMhealth,according,betweenwhen,469693.93639999995,542.66
nothingmore,most,tonightinformation,337252.9613,859.09
nonemachine,goal,customerpurpose,546282.7919999999,712.8
orderproperty,ground,considernor,390348.184,521.02
strongbring,big,collectionwould,421538.8018,500.86
rangeperhaps,sing,messagecut,12563.342999999999,596.55
greenpolice,box,withoutchild,457885.4652,469.02
appearoffer,piece,flyyard,231225.95339999997,711.18
middletoday,miss,sisterpositive,251648.05800000002,731.45
arrivemission,particular,administrationgroup,391675.9392,473.13
alreadywhole,couple,setconsider,366477.40930000006,408.91
civilagainst,nature,reachlow,10768.8036,15.06
activityeconomic,rich,attackcar,313489.23840000003,627.38
hundredroom,behavior,bloodlong,284755.29600000003,439.6
throwmethod,fish,politicaltype,24701.404000000002,85.9
lettereffect,reality,coursethey,406422.788,874.78
realizepartner,hundred,allresearch,50590.639,55.7
whatexplain,protect,citizenbill,375172.93,381.7
totaldata,speech,teacherperform,463844.3337,795.63
topclass,strategy,executivefall,427623.4611000001,650.19
standhappen,run,decideagent,53403.7089,420.27
sectionwithout,hope,personnature,41362.3539,680.19
causenotice,present,anyonein,242160.5395,845.09
themrange,case,likelaw,264989.9758,621.94
wouldminute,which,computercut,194692.63439999998,329.34
customerminute,miss,Mrdata,473738.87880000006,841.32
effectwait,TV,studenteye,5220.4206,13.73
offthese,add,majorman,4470.9246,149.18
choicesell,about,leadpurpose,91322.196,829.9
greenbill,human,careeremployee,656620.0937999999,918.17
researchfill,toward,modernwe,314562.9666,772.18
seekhimself,value,serieswhy,40230.459,261.9
particularspecific,age,scoreweek,133575.468,297.96
alonesupport,particular,stepcatch,648987.6368,778.48
teachview,physical,secondstuff,39526.08,94.56
assumeeveryone,open,changecan,365473.7408,654.08
detailartist,money,uslevel,65799.432,102.6
runcenter,wall,totraining,603353.2815,828.27
sellbar,rise,writerdeal,160155.3658,240.34
acrosspossible,class,linenetwork,182302.848,586.56
greensouth,any,changeplan,46410.371,104.3
dosecond,free,beginparticular,41729.678400000004,610.44
somethingonto,analysis,insteadsouth,372021.0456,654.69
truthfirst,my,schoolthat,46142.69730000001,94.29
fourprofessional,manager,couldeach,388146.27599999995,523.8
signstore,consumer,laughwhen,247144.82559999998,291.52
waythird,section,musictechnology,137042.151,409.02
throughreal,low,specificspecific,109077.3604,420.11
tripmother,professor,bloodfast,313918.17100000003,663.1
seasonfine,skill,remembervisit,568387.6914,746.18
carscene,toward,untilorganization,166879.9125,183.75
doctoralways,scene,actionfield,66244.49279999999,110.94
teamtrue,watch,heremethod,780773.4927000001,899.83
communityrace,paper,middlefuture,242261.8822,344.21
challengegrowth,amount,measurecoach,470246.44320000004,483.36
ratherplan,college,althoughcard,17082.7794,70.83
systemsimply,perhaps,morningartist,192059.78699999998,358.95
healthfinal,now,scenelearn,73852.6278,325.83
commonname,suddenly,environmentalsingle,588987.84,922.6
abilitydeep,here,mostmonth,394555.3365,547.15
walkartist,something,citizenbeyond,203473.1176,291.86
lastwhich,project,fewprice,44022.8545,53.03
discussioncontain,we,duringorganization,6699.453,299.35
democratichowever,job,messageplay,71956.5516,677.94
towneight,article,sectionwrite,590228.4927000001,611.49
justdinner,pressure,passsing,383996.25,529.65
itselfknow,media,momentbase,93815.065,464.5
suggestearly,director,indicateoffice,399818.33099999995,977.79
unitspeak,compare,alwaysappear,136158.77,159.5
knowpartner,south,talkor,194044.6064,343.88
yearwind,unit,whentraining,208856.01599999997,367.2
hoteltree,step,enterbad,582554.7567,837.69
eventyet,author,respondmodel,646792.1129999999,720.05
someoneexample,student,professormovement,208555.84199999998,747.78
challengeperhaps,management,girltask,80783.226,658.38
votecolor,cause,butmagazine,25664.4036,34.17
hundredtell,seven,northpartner,572246.7635,933.29
hugeschool,focus,sitpeace,163326.5432,386.59
noneweek,lawyer,matterplace,82824.5979,254.43
courseprocess,floor,uponfly,31359.152199999997,960.17
questioneducation,treatment,economicimprove,39924.984,844.08
suggestchance,me,bagwin,86456.31560000002,590.71
recordadult,Republican,herebrother,560089.8744,573.24
writerbuild,everybody,seedespite,50481.57510000001,70.29
withoutevening,plant,trylanguage,573949.6944,760.44
nevermore,hard,factorarrive,228993.13399999996,892.9
reflectmajor,pass,soonyour,153051.7912,731.92
thoughMrs,person,whetherroom,211965.3144,415.26
althoughtraining,special,bagblack,765370.4058000001,780.21
sortdefense,plan,pullcoach,341229.5985,934.85
chargesimilar,relationship,believepast,226217.1056,542.24
secondworry,success,arguemight,420920.45389999996,942.31
peaceact,left,mustprevent,59714.479100000004,77.51
bagpast,strategy,abehind,14666.6922,701.42
singeither,event,harddefense,4579.771200000001,316.72
placetoday,suffer,largefive,207516.5998,559.54
issuespring,performance,networkguy,562756.6881,739.37
addresswe,exist,groupline,6738.5472,364.64
theysimple,according,goodincluding,391190.4,554.88
someonewe,development,attentionmay,490465.666,636.2
homeinterest,beat,similarbook,33946.2695,80.47
whilenone,able,oractivity,238.75119999999998,5.02
sourcepractice,wish,requirejoin,647466.1148,928.36
littlebook,occur,fromsafe,745681.3069999999,802.55
imaginequickly,behavior,whyblood,214083.67859999998,312.18
withindetail,gas,totalusually,60642.839799999994,871.18
Mryourself,laugh,showincrease,58651.255,66.82
morestrong,cold,itementire,21278.394500000002,95.15
includerather,but,policylot,236705.7568,324.29
fronttable,behavior,everybodybar,629956.4376,989.16
recognizealways,machine,rockothers,829896.8491,859.97
somebodywithout,color,noticenewspaper,234995.6736,456.32
businesshuman,if,gobank,58294.7064,497.48
radiocontinue,any,withoutwork,77697.4416,184.48
yearlong,beautiful,hotskin,219577.5875,321.25
participantagent,in,thankseries,235512.7888,595.12
taxbed,important,thesecolor,126479.94649999999,128.53
althoughcheck,might,hospitalcampaign,8572.8342,396.34
eithertend,start,alwaysincluding,157367.215,161.5
summerhit,figure,discussionfederal,16389.486100000002,467.87
seekwide,writer,allthose,441654.282,469.8
activitydebate,can,justsing,778241.8183,817.73
hardforget,should,recognizeturn,27771.467099999998,432.51
windeveryone,more,phoneenvironmental,199637.94720000002,836.32
stillindustry,both,tripus,468683.8914,934.62
culturesomeone,course,teacheconomic,13055.8344,198.84
betweennature,loss,remainaffect,204557.90940000003,728.82
thirdpull,ahead,returndevelopment,407514.76479999995,717.86
downperson,event,liverun,18048.1534,192.37
buydesign,as,almostpass,273956.8322,441.46
springseem,agent,occurcolor,761550.324,927.6
commercialstart,data,rockearly,5939.513999999999,12.6
otherbaby,detail,bysimply,4729.1895,18.27
personalstand,effort,feelartist,1624.2524999999998,20.25
niceother,sign,believecost,203284.83570000003,325.73
motherwall,really,newsend,328943.361,434.22
centurythat,remain,riskahead,181860.95070000002,580.71
presentreach,leave,styleenough,858292.9018,912.02
withoutwish,pressure,dreammean,486109.47839999996,521.04
abilitytravel,also,airactivity,142248.74399999998,301.4
exampleenvironmental,begin,signhundred,419863.077,643.35
widewould,director,reallyMrs,528441.7788,672.78
samecrime,about,listenmoment,84581.82800000001,247.46
imaginebe,food,particulardream,305760.8664,670.44
enjoyadult,those,audienceincrease,361402.64999999997,697.5
payfine,operation,beattask,73080.2162,837.02
energyactually,occur,positionincluding,279595.57999999996,400.28
youngnation,sort,pointincluding,61891.829999999994,64.35
currentcall,trade,leadwith,255644.64679999996,925.31
officehow,whatever,ifnothing,561795.1919999999,578.55
gaschurch,free,skineveryone,50855.9072,987.11
providememory,brother,policedespite,808818.6161999999,957.93
threatevery,value,powertime,48612.552,637.96
beyondusually,scene,usehuge,544239.6061000001,785.69
arounddo,argue,sincemarriage,25531.212,56.46
compareeducation,five,argueart,50496.7736,51.22
eitheron,away,specificmouth,547860.508,701.45
relationshipcustomer,prepare,bluestudy,244357.3212,790.34
listenmedia,network,missionresource,248661.04159999997,309.08
askrange,heart,rathertalk,41604.4585,807.07
dreamok,employee,officialready,448478.2428,458.22
prettyout,system,riskmouth,113723.5257,376.83
morningreceive,tax,reportthemselves,269093.4372,824.58
developeasy,get,modelteach,803635.7978999999,820.43
frontto,imagine,scorewest,197884.6944,513.08
itsfly,economic,designregion,307248.33820000006,489.67
throughoutattention,water,vieworganization,28351.039,46.1
stagehear,animal,positivewest,47445.9764,118.39
raceresponse,lead,factormajority,64355.395599999996,128.29
norhuman,glass,trueact,11645.385,704.5
generalon,make,requirealthough,454956.3344,484.78
messagesort,huge,alsoweight,678426.72,715.64
Republicanpolitical,smile,newsfight,88114.7433,427.97
experiencesome,production,paperoffer,780605.2074000001,943.82
thefilm,middle,ballthemselves,130990.0275,796.05
producethroughout,but,orderwait,142825.2154,194.18
economicmanager,speak,containmove,109723.685,445.85
landanalysis,push,keepany,452156.6536000001,714.94
effectbring,here,eightpossible,451596.236,465.4
likelygive,throw,herany,399103.455,567.15
littleletter,age,widefoot,342352.8577,575.47
oilsocial,name,technologytrouble,616477.9023,672.93
showimprove,message,personpage,31335.005100000002,42.89
baseof,magazine,elseaudience,19161.7353,929.73
wayagain,art,readyjoin,227035.24480000001,669.76
reducefast,night,onlypay,173653.1146,176.26
goodmachine,make,everpicture,40207.44640000001,54.56
duringprocess,PM,assumeteach,136346.5674,469.61
myhospital,system,budgetpush,323980.2788,941.42
visitlot,brother,concernsoldier,6583.5744,36.92
addressmind,research,hairoperation,259413.8512,495.67
Democratwin,individual,hospitalpartner,350462.05,365.0
